time,val,用电量,is_workday,month,hour
2020-12-14,19724681.200000003,871.5999999999767,24,288,276
2020-12-15,19746254.8,927.5999999999767,24,288,276
2020-12-16,19766881.200000003,785.5999999999767,24,288,276
2020-12-17,19786292.8,871.5999999999767,24,288,276
2020-12-18,19808392.400000002,905.6000000000931,24,288,276
2020-12-19,19824151.599999998,402.79999999993015,0,288,276
2020-12-20,19832724.799999997,356.80000000004657,0,288,276
2020-12-21,19848343.2,943.5999999999767,24,288,276
2020-12-22,19869162.800000004,749.1999999999534,24,288,276
2020-12-23,19886424.799999997,704.8000000000466,24,288,276
2020-12-24,19901620.0,563.5999999999767,24,288,276
2020-12-25,19915326.800000004,539.2000000000698,24,288,276
2020-12-26,19925112.799999997,293.5999999999767,0,288,276
2020-12-27,19931834.0,271.5999999999767,0,288,276
2020-12-28,19943364.0,719.1999999999534,24,288,276
2020-12-29,19955206.4,214.80000000004657,24,288,276
2020-12-30,19966590.8,862.8000000000466,24,288,276
2020-12-31,19988524.4,894.7999999999302,24,288,276
2021-01-01,20002593.200000003,220.80000000004657,0,24,276
2021-01-02,20007959.2,220.40000000002328,0,24,276
2021-01-03,20013770.0,278.0,0,24,276
2021-01-04,20027716.000000004,951.5999999999767,24,24,276
2021-01-05,20050461.599999994,955.5999999999767,24,24,276
2021-01-06,20072565.59999999,860.8000000000466,24,24,276
2021-01-07,20094350.8,987.5999999999767,24,24,276
2021-01-08,20117742.799999997,913.1999999999534,24,24,276
2021-01-09,20137829.2,776.0,0,24,276
2021-01-10,20152105.599999998,358.80000000004657,0,24,276
2021-01-11,20165736.000000004,818.4000000000233,24,24,276
2021-01-12,20184873.2,748.3999999999069,24,24,276
2021-01-13,20201130.8,599.2000000000698,24,24,276
2021-01-14,20215215.599999998,596.0,24,24,276
2021-01-15,20229408.4,569.1999999999534,24,24,276
2021-01-16,20239913.6,308.0,0,24,276
2021-01-17,20245929.200000003,184.80000000004657,0,24,276
2021-01-18,20256359.599999998,714.7999999999302,24,24,276
2021-01-19,20273810.0,725.6000000000931,24,24,276
2021-01-20,20291410.4,731.5999999999767,24,24,276
2021-01-21,20308972.400000006,768.4000000000233,24,24,276
2021-01-22,20326830.799999997,701.5999999999767,24,24,276
2021-01-23,20338649.599999994,252.0,0,24,276
2021-01-24,20345153.19999999,322.0,0,24,276
2021-01-25,20359138.8,876.7999999999302,24,24,276
2021-01-26,20380075.2,876.4000000000233,24,24,276
2021-01-27,20400689.200000003,810.0,24,24,276
2021-01-28,20418784.0,675.2000000000698,24,24,276
2021-01-29,20434609.600000005,659.1999999999534,24,24,276
2021-01-30,20446309.599999998,329.5999999999767,0,24,276
2021-01-31,20454270.800000004,288.4000000000233,0,24,276
2021-02-01,20466617.200000003,796.8000000000466,24,48,276
2021-02-02,20485216.399999995,726.0,24,48,276
2021-02-03,20502272.8,704.0,24,48,276
2021-02-04,20518713.600000005,664.0,24,48,276
2021-02-05,20535362.8,711.5999999999767,24,48,276
2021-02-06,20552062.000000004,643.1999999999534,0,48,276
2021-02-07,20565712.799999997,469.5999999999767,24,48,276
2021-02-08,20572291.600000005,107.60000000009313,24,48,276
2021-02-09,20574761.200000003,92.39999999990687,24,48,276
2021-02-10,20576578.4,54.40000000002328,24,48,276
2021-02-11,20577900.799999997,55.59999999997672,0,48,276
2021-02-12,20579187.199999996,52.0,0,48,276
2021-02-13,20580435.999999996,52.0,0,48,276
2021-02-14,20581731.2,56.40000000002328,0,48,276
2021-02-15,20583511.599999998,105.20000000006985,0,48,276
2021-02-16,20586757.599999998,202.39999999990687,0,48,276
2021-02-17,20593820.799999997,331.60000000009313,0,48,276
2021-02-18,20603480.4,483.5999999999767,24,48,276
2021-02-19,20616681.2,625.5999999999767,24,48,276
2021-02-20,20631530.400000002,609.5999999999767,24,48,276
2021-02-21,20641632.0,238.0,0,48,276
2021-02-22,20650188.0,478.4000000000233,24,48,276
2021-02-23,20661439.599999998,480.0,24,48,276
2021-02-24,20674249.999999996,579.1999999999534,24,48,276
2021-02-25,20691016.8,869.6000000000931,24,48,276
2021-02-26,20711451.999999996,787.1999999999534,24,48,276
2021-02-27,20724935.6,322.0,0,48,276
2021-02-28,20731834.400000002,259.5999999999767,0,48,276
2021-03-01,20745205.999999996,897.5999999999767,24,72,276
2021-03-02,20765270.4,724.0,24,72,276
2021-03-03,20782209.6,692.4000000000233,24,72,276
2021-03-04,20798958.799999997,739.2000000000698,24,72,276
2021-03-05,20815772.8,618.0,24,72,276
2021-03-06,20826893.599999998,314.0,0,72,276
2021-03-07,20834152.399999995,296.79999999993015,0,72,276
2021-03-08,20848333.6,921.2000000000698,24,72,276
2021-03-09,20869340.8,814.3999999999069,24,72,276
2021-03-10,20889622.400000002,857.2000000000698,24,72,276
2021-03-11,20909933.599999998,892.0,24,72,276
2021-03-12,20928710.0,595.5999999999767,24,72,276
2021-03-13,20942626.4,565.1999999999534,0,72,276
2021-03-14,20951974.399999995,210.80000000004657,0,72,276
2021-03-15,20960712.800000004,540.0,24,72,276
2021-03-16,20973642.0,550.8000000000466,24,72,276
2021-03-17,20988832.799999997,720.7999999999302,24,72,276
2021-03-18,21005760.4,692.8000000000466,24,72,276
2021-03-19,21022963.999999996,734.0,24,72,276
2021-03-20,21035974.4,324.4000000000233,0,72,276
2021-03-21,21043047.2,257.5999999999767,0,72,276
2021-03-22,21054435.2,721.5999999999767,24,72,276
2021-03-23,21073027.599999998,863.5999999999767,24,72,276
2021-03-24,21091733.200000007,658.0,24,72,276
2021-03-25,21105904.4,512.8000000000466,24,72,276
2021-03-26,21118290.8,489.5999999999767,24,72,276
2021-03-27,21127052.0,246.80000000004657,0,72,276
2021-03-28,21131890.000000004,159.59999999997672,0,72,276
2021-03-29,21139259.200000003,465.19999999995343,24,72,276
2021-03-30,21150634.0,505.5999999999767,24,72,276
2021-03-31,21163791.6,576.8000000000466,24,72,276
2021-04-01,21179908.400000006,793.5999999999767,24,96,276
2021-04-02,21198352.799999997,716.0,24,96,276
2021-04-03,21209309.999999996,170.40000000002328,0,96,276
2021-04-04,21212903.200000003,132.0,0,96,276
2021-04-05,21217098.800000004,213.59999999997672,0,96,276
2021-04-06,21229089.6,856.4000000000233,24,96,276
2021-04-07,21249796.8,834.0,24,96,276
2021-05-09,21621986.0,290.0,0,120,276
2021-05-10,21631728.4,526.8000000000466,24,120,276
2021-05-11,21644537.2,536.8000000000466,24,120,276
2021-05-12,21656821.199999996,467.19999999995343,24,120,276
2021-05-13,21668460.8,517.5999999999767,24,120,276
2021-05-14,21681048.800000004,527.2000000000698,24,120,276
2021-05-15,21693673.6,478.0,0,120,276
2021-05-16,21701365.199999996,198.79999999993015,0,120,276
2021-05-17,21709256.4,487.20000000006985,24,120,276
2021-05-18,21721639.199999996,533.5999999999767,24,120,276
2021-05-19,21734256.0,500.0,24,120,276
2021-05-20,21745725.999999996,477.19999999995343,24,120,276
2021-05-21,21757312.4,448.80000000004657,24,120,276
2021-05-22,21764660.399999995,175.19999999995343,0,120,276
2021-05-23,21769047.999999996,192.0,0,120,276
2021-05-24,21776632.400000002,460.0,24,120,276
2021-05-25,21787917.599999998,474.80000000004657,24,120,276
2021-05-26,21799288.4,472.0,24,120,276
2021-05-27,21810689.6,482.79999999993015,24,120,276
2021-05-28,21822429.200000003,472.0,24,120,276
2021-05-29,21831293.599999998,272.4000000000233,0,120,276
2021-05-30,21837128.4,206.40000000002328,0,120,276
2021-06-09,21028675.599999998,550.8000000000466,23,138,276
2021-06-10,21956361.200000007,583.5999999999767,24,144,276
2021-06-11,21969810.400000002,515.5999999999767,24,144,276
2021-06-12,21978592.000000004,234.0,0,144,276
2021-06-13,21984260.4,234.0,0,144,276
2021-06-14,21989832.8,229.59999999997672,0,144,276
2021-06-15,21999659.6,618.8000000000466,24,144,276
2021-06-16,22014344.799999997,584.7999999999302,24,144,276
2021-06-17,22028384.000000004,595.2000000000698,24,144,276
2021-06-18,22042025.2,514.4000000000233,24,144,276
2021-06-19,22051803.2,313.19999999995343,0,144,276
2021-06-20,22058824.799999997,266.80000000004657,0,144,276
2021-06-21,22068009.999999996,522.0,24,144,276
2021-06-22,22080659.2,518.3999999999069,24,144,276
2021-06-23,22093148.4,544.8000000000466,24,144,276
2021-06-24,22106587.2,576.4000000000233,24,144,276
2021-06-25,22120012.4,510.4000000000233,24,144,276
2021-06-26,22130009.6,324.39999999990687,0,144,276
2021-06-27,22137102.000000004,275.60000000009313,0,144,276
2021-06-28,22147318.0,574.0,24,144,276
2021-06-29,22160711.200000007,569.1999999999534,24,144,276
2021-06-30,22174309.600000005,546.4000000000233,24,144,276
2021-07-01,22187634.8,553.5999999999767,24,168,276
2021-07-02,22200646.400000002,535.1999999999534,24,168,276
2021-07-03,22211197.6,332.4000000000233,0,168,276
2021-07-04,22218372.400000002,269.20000000006985,0,168,276
2021-07-05,22228318.800000004,590.0,24,168,276
2021-07-06,22242791.2,580.0,24,168,276
2021-07-07,22256371.2,566.7999999999302,24,168,276
2021-07-08,22270385.999999996,612.8000000000466,24,168,276
2021-07-09,22285042.400000006,573.5999999999767,24,168,276
2021-07-10,22295711.599999994,333.19999999995343,0,168,276
2021-07-11,22303645.599999998,330.80000000004657,0,168,276
2021-07-12,22315629.599999998,690.4000000000233,24,168,276
2021-07-13,22331504.400000002,624.7999999999302,24,168,276
2021-07-14,22346154.799999997,574.4000000000233,24,168,276
2021-07-15,22360361.199999996,630.4000000000233,24,168,276
2021-07-16,22375256.0,597.5999999999767,24,168,276
2021-07-17,22386379.6,313.5999999999767,0,168,276
2021-07-18,22393921.6,312.4000000000233,0,168,276
2021-07-19,22404659.599999998,597.5999999999767,24,168,276
2021-07-20,22418924.400000002,599.2000000000698,24,168,276
2021-07-21,22433096.8,562.7999999999302,24,168,276
2021-07-22,22446233.599999994,555.2000000000698,24,168,276
2021-07-23,22459797.999999996,547.1999999999534,24,168,276
2021-07-24,22470182.0,324.80000000004657,0,168,276
2021-07-25,22477679.199999996,301.5999999999767,0,168,276
2021-07-26,22488208.0,591.5999999999767,24,168,276
2021-07-27,22502553.200000007,612.0,24,168,276
2021-07-28,22517102.800000004,581.2000000000698,24,168,276
2021-07-29,22530852.8,592.0,24,168,276
2021-07-31,22554766.0,290.80000000004657,0,168,276
2021-08-01,22561575.2,282.0,0,192,276
2021-08-02,22571683.599999998,575.1999999999534,24,192,276
2021-08-03,22585246.000000004,560.4000000000233,24,192,276
2021-08-04,22599300.0,609.2000000000698,24,192,276
2021-08-05,22613971.599999998,622.7999999999302,24,192,276
2021-08-06,22628877.600000005,604.0,24,192,276
2021-08-07,22640379.599999998,345.5999999999767,0,192,276
2021-08-08,22647737.2,258.0,0,192,276
2021-08-09,22658067.199999996,595.2000000000698,24,192,276
2021-08-10,22671489.999999996,546.7999999999302,24,192,276
2021-08-11,22684926.800000004,576.4000000000233,24,192,276
2021-08-12,22698920.8,600.8000000000466,24,192,276
2021-08-13,22713544.400000002,551.1999999999534,24,192,276
2021-08-14,22721906.4,175.20000000006985,0,192,276
2021-08-15,22726078.0,169.19999999995343,0,192,276
2021-08-16,22734228.799999993,530.4000000000233,24,192,276
2021-08-17,22746834.400000002,536.0,24,192,276
2021-08-18,22759720.800000004,512.7999999999302,24,192,276
2021-08-19,22772332.800000004,552.4000000000233,24,192,276
2021-08-20,22785835.200000003,566.0,24,192,276
2021-08-21,22797200.8,380.4000000000233,0,192,276
2021-08-22,22805474.0,296.0,0,192,276
2021-08-23,22816379.200000003,630.4000000000233,24,192,276
2021-08-24,22830667.200000003,556.0,24,192,276
2021-08-25,22843883.200000007,547.1999999999534,24,192,276
2021-08-26,22856528.799999997,512.8000000000466,24,192,276
2021-08-27,22868363.200000003,456.79999999993015,24,192,276
2021-08-28,22877180.8,284.4000000000233,0,192,276
2021-08-29,22884220.8,299.20000000006985,0,192,276
2021-08-30,22894520.0,585.1999999999534,24,192,276
2021-08-31,22909211.6,646.4000000000233,24,192,276
2021-09-01,22924405.2,596.4000000000233,24,216,276
2021-09-02,22938354.799999997,571.1999999999534,24,216,276
2021-09-03,22952128.4,570.8000000000466,24,216,276
2021-09-04,22963637.6,379.5999999999767,0,216,276
2021-09-05,22972748.400000002,379.19999999995343,0,216,276
2021-09-06,22984670.4,624.8000000000466,24,216,276
2021-09-07,22998777.200000003,552.4000000000233,24,216,276
2021-09-08,23011625.200000003,514.3999999999069,24,216,276
2021-09-09,23024207.200000003,544.4000000000233,24,216,276
2021-09-10,23037296.4,534.0,24,216,276
2021-09-11,23047850.8,344.4000000000233,0,216,276
2021-09-12,23055681.6,289.5999999999767,0,216,276
2021-09-13,23065855.599999998,598.0,24,216,276
2021-09-14,23079879.999999996,565.5999999999767,24,216,276
2021-09-15,23094101.600000005,618.4000000000233,24,216,276
2021-09-16,23108650.799999997,618.4000000000233,24,216,276
2021-09-17,23124125.2,625.1999999999534,24,216,276
2021-09-18,23139014.799999993,636.8000000000466,24,216,276
2021-09-19,23150122.80000001,265.5999999999767,0,216,276
2021-09-20,23156012.000000004,216.80000000004657,0,216,276
2021-09-21,23160778.4,177.59999999997672,0,216,276
2021-09-22,23170922.400000006,722.8000000000466,24,216,276
2021-09-23,23188422.000000004,726.0,24,216,276
2021-09-24,23204495.600000005,616.0,24,216,276
2021-09-25,23216658.400000002,372.79999999993015,0,216,276
2021-09-26,23228789.6,636.0,24,216,276
2021-09-27,23243534.4,590.4000000000233,24,216,276
2021-10-01,23295130.799999997,205.19999999995343,0,240,276
2021-10-02,23300877.199999996,268.0,0,240,276
2021-10-03,23306364.799999997,194.80000000004657,0,240,276
2021-10-04,23310718.000000004,163.59999999997672,0,240,276
2021-10-05,23315054.4,196.40000000002328,0,240,276
2021-10-06,23319414.8,161.19999999995343,0,240,276
2021-10-07,23323274.4,166.80000000004657,0,240,276
2021-10-08,23330848.000000004,498.39999999990687,24,240,276
2021-10-09,23342602.4,464.4000000000233,24,240,276
2021-10-10,23350891.6,210.40000000002328,0,240,276
2021-10-23,23500202.799999997,235.19999999995343,0,240,276
2021-10-24,23505562.4,210.0,0,240,276
2021-10-25,23514108.799999997,509.20000000006985,24,240,276
2021-10-26,23526261.200000003,529.1999999999534,24,240,276
2021-10-27,23538806.8,484.80000000004657,24,240,276
2021-10-31,23577865.6,202.80000000004657,0,240,276
2022-02-11,25066857.599999998,1051.5999999999767,24,48,276
2022-02-12,25083932.0,391.5999999999767,0,48,276
2022-02-13,25091763.200000003,264.0,0,48,276
2022-02-14,25106810.399999995,1008.8000000000466,24,48,276
2022-02-15,25129312.8,856.7999999999302,24,48,276
2022-02-16,25149164.8,796.4000000000233,24,48,276
